ID,User Story,Output
83,"As a user creating a job, I can only edit / configure elements allowed by Template creator","Gherkin:
Feature: Job Editor Restrictions

Scenario: Edit elements in Adopter Mode
Given the user opens the Editor in Adopter Mode
When the user attempts to interact with a restricted element
Then the interaction should be blocked

Scenario: Edit allowed elements in Adopter Mode
Given the user opens the Editor in Adopter Mode
When the user interacts with an allowed element
Then the interaction should be successful

Python:
from behave import given, when, then

@given('the user opens the Editor in Adopter Mode')
def step_impl(context):
    pass

@when('the user attempts to interact with a restricted element')
def step_impl(context):
    pass

@then('the interaction should be blocked')
def step_impl(context):
    pass

@when('the user interacts with an allowed element')
def step_impl(context):
    pass

@then('the interaction should be successful')
def step_impl(context):
    pass"
478,"PB - (Misc) As a User, I want to have a standard Text Widget - Link input without a placeholder","Gherkin:
Feature: Text Widget Link Input

Scenario: Display text widget link popup without a placeholder
Given the user is on the text widget page
When the user clicks on the link input field
Then the link popup should be displayed without a placeholder

Python:
from behave import given, when, then

@given('the user is on the text widget page')
def step_impl(context):
    pass

@when('the user clicks on the link input field')
def step_impl(context):
    pass

@then('the link popup should be displayed without a placeholder')
def step_impl(context):
    pass"
173,"MCP Front End - As a user, I can update server details","Gherkin:
Feature: Update Server Details

Scenario: Open server form in update mode
Given the user is on the Servers table
When the user clicks the Edit icon for a server
Then the Servers form should open in update mode

Scenario: Warning message on cancel after updates
Given the user has updated server details
When the user clicks the Cancel button
Then a warning message should be displayed

Python:
from behave import given, when, then

@given('the user is on the Servers table')
def step_impl(context):
    pass

@when('the user clicks the Edit icon for a server')
def step_impl(context):
    pass

@then('the Servers form should open in update mode')
def step_impl(context):
    pass

@given('the user has updated server details')
def step_impl(context):
    pass

@when('the user clicks the Cancel button')
def step_impl(context):
    pass

@then('a warning message should be displayed')
def step_impl(context):
    pass"
322,[Ask AI Alpha] As a user I want to enter a question in 'Ask AI' field,"Gherkin:
Feature: Ask AI Question

Scenario: Enter a question in the 'Ask AI' field
Given the user is on the Ask AI page
When the user sees the question field under the panel header
And the placeholder text is ""Ask me a question""
Then the user can enter a question in the text field

Python:
from behave import given, when, then

@given('the user is on the Ask AI page')
def step_impl(context):
    pass

@when('the user sees the question field under the panel header')
def step_impl(context):
    pass

@when('the placeholder text is ""Ask me a question""')
def step_impl(context):
    pass

@then('the user can enter a question in the text field')
def step_impl(context):
    pass"
91,"As a User, I want to Update Workflow Template Configure Groups/Divisions to be a modal not full overlay","Gherkin:
Feature: Update Workflow Template

Scenario: Update Configure Groups/Divisions to modal
Given the user is on the workflow template page
When the user selects ""Configure Groups/Divisions""
Then a modal should appear instead of a full overlay

Python:
from behave import given, when, then

@given('the user is on the workflow template page')
def step_impl(context):
    pass

@when('the user selects ""Configure Groups/Divisions""')
def step_impl(context):
    pass

@then('a modal should appear instead of a full overlay')
def step_impl(context):
    pass"
181,"As a user, I want to freely navigate between stages (Staged)","Gherkin:
Feature: Stage Navigation

Scenario: Navigate between stages
Given the user is on the stage navigation page
When the user views the available stages
And selects a stage to navigate to
Then the selected stage should be displayed
And the status of the stages should be shown

Python:
from behave import given, when, then

@given('the user is on the stage navigation page')
def step_impl(context):
    pass

@when('the user views the available stages')
def step_impl(context):
    pass

@when('selects a stage to navigate to')
def step_impl(context):
    pass

@then('the selected stage should be displayed')
def step_impl(context):
    pass

@then('the status of the stages should be shown')
def step_impl(context):
    pass"
415,"PB - (DND replace) As a User, I want to create a sub-page for an exisiting Smart Page via Nav","Gherkin:
Feature: Create Sub-Page

Scenario: Create a sub-page for an existing Smart Page
Given the user is on the navigation menu
When the user clicks on the settings button of a simple page
Then the sub-page popup should appear
When the user inputs the sub-page's title as ""New Sub-Page""
And clicks the ""Save"" button
Then the sub-page should be created successfully

Python:
from behave import given, when, then

@given('the user is on the navigation menu')
def step_impl(context):
    pass

@when('the user clicks on the settings button of a simple page')
def step_impl(context):
    pass

@then('the sub-page popup should appear')
def step_impl(context):
    pass

@when('the user inputs the sub-page\'s title as ""{title}""')
def step_impl(context, title):
    pass

@when('clicks the ""Save"" button')
def step_impl(context):
    pass

@then('the sub-page should be created successfully')
def step_impl(context):
    pass"
313,"PB - As a User, I want to see Drag & Drop Page thumbnails as preview in Custom Page v2 index page","Gherkin:
Feature: Drag & Drop Page Thumbnails

Scenario: Preview Drag & Drop Page thumbnails in List and Thumb layout views
Given the user is on the Custom Page v2 index page
When the user views the Drag & Drop Pages in List layout
Then the pages should display as thumbnails
When the user views the Drag & Drop Pages in Thumb layout
Then the pages should display as thumbnails

Python:
from behave import given, when, then

@given('the user is on the Custom Page v2 index page')
def step_impl(context):
    pass

@when('the user views the Drag & Drop Pages in List layout')
def step_impl(context):
    pass

@then('the pages should display as thumbnails')
def step_impl(context):
    pass

@when('the user views the Drag & Drop Pages in Thumb layout')
def step_impl(context):
    pass

@then('the pages should display as thumbnails')
def step_impl(context):
    pass"
279,"As a user, I want to see the status of the record in the header","Gherkin:
Feature: Record Status Display

Scenario: Display record status in the header
Given the user is viewing a record
When the record status is ""Draft""
Then the header should display ""Draft""

Scenario: Display archived record status in the header
Given the user is viewing a record
When the record status is ""Archived""
Then the header should display ""Archived""

Python:
from behave import given, when, then

@given('the user is viewing a record')
def step_impl(context):
    pass

@when('the record status is ""{status}""')
def step_impl(context, status):
    pass

@then('the header should display ""{status}""')
def step_impl(context, status):
    pass"
382,Guest Upload MVP: Hide Close/Cancel/databaseName/etc for public users,"Gherkin:
Feature: Guest Upload MVP

Scenario: Hide elements for public users creating a public record
Given the user is a Public user
When the user is creating a public record
Then the page header should display ""Create Record""
And the 'x' close icon should be hidden

Python:
from behave import given, when, then

@given('the user is a Public user')
def step_impl(context):
    pass

@when('the user is creating a public record')
def step_impl(context):
    pass

@then('the page header should display ""Create Record""')
def step_impl(context):
    pass

@then('the \'x\' close icon should be hidden')
def step_impl(context):
    pass"
473,"PB - As a User, I want to set Page/Section/Block/Widgets Colour in Opacity ","Gherkin:
Feature: Set Opacity for Page/Section/Block/Widgets

Scenario: Set opacity for Page background
Given the user is on the design page
When the user selects the Page background option
And adjusts the opacity using the opacity bar
Then the Page background should reflect the selected opacity

Scenario: Set opacity for Colour Palette Widget
Given the user is on the design page
When the user selects the Colour Palette Widget
And adjusts the opacity using the opacity bar
Then the Colour Palette Widget should reflect the selected opacity

Scenario: Set opacity for Button Widget's Text
Given the user is on the design page
When the user selects the Button Widget's Text option
And adjusts the opacity using the opacity bar
Then the Button Widget's Text should reflect the selected opacity

Scenario: Set opacity for Button Widget's Background
Given the user is on the design page
When the user selects the Button Widget's Background option
And adjusts the opacity using the opacity bar
Then the Button Widget's Background should reflect the selected opacity

Python:
from behave import given, when, then

@given('the user is on the design page')
def step_impl(context):
    pass

@when('the user selects the Page background option')
def step_impl(context):
    pass

@when('the user selects the Colour Palette Widget')
def step_impl(context):
    pass

@when('the user selects the Button Widget\'s Text option')
def step_impl(context):
    pass

@when('the user selects the Button Widget\'s Background option')
def step_impl(context):
    pass

@when('adjusts the opacity using the opacity bar')
def step_impl(context):
    pass

@then('the Page background should reflect the selected opacity')
def step_impl(context):
    pass

@then('the Colour Palette Widget should reflect the selected opacity')
def step_impl(context):
    pass

@then('the Button Widget\'s Text should reflect the selected opacity')
def step_impl(context):
    pass

@then('the Button Widget\'s Background should reflect the selected opacity')
def step_impl(context):
    pass"
363,"PB - (FE components) As a User, I want to move a sub page to become a standalone Simple Page (Parent)","Gherkin:
Feature: Page Management

Scenario: Move sub-page to standalone page
Given the user is in editing mode in Page Builder
And the user is viewing the Navigation Panel
When the user drags a sub-page ""SubPage1"" to become a standalone page
Then ""SubPage1"" should not contain any sub-pages
And the Navigation Panel should show the updated page hierarchy

Python:
from behave import given, when, then

@given('the user is in editing mode in Page Builder')
def step_impl(context):
    pass

@given('the user is viewing the Navigation Panel')
def step_impl(context):
    pass

@when('the user drags a sub-page ""{sub_page}"" to become a standalone page')
def step_impl(context, sub_page):
    pass

@then('""{sub_page}"" should not contain any sub-pages')
def step_impl(context, sub_page):
    pass

@then('the Navigation Panel should show the updated page hierarchy')
def step_impl(context):
    pass"
325,[Ask AI Alpha] As a user I can tell when results are being loaded,"Gherkin:
Feature: Loading Indicator

Scenario: Display loading wheel while results are being loaded
Given the user has entered a query in the input field
When the user clicks the disabled 'Ask' button
Then a loading wheel should appear on the 'Ask' button
And the loading wheel should remain visible while the answer is being fetched
And the loading wheel should disappear when the answer build is complete

Python:
from behave import given, when, then

@given('the user has entered a query in the input field')
def step_impl(context):
    pass

@when(""the user clicks the disabled 'Ask' button"")
def step_impl(context):
    pass

@then('a loading wheel should appear on the ""Ask"" button')
def step_impl(context):
    pass

@then('the loading wheel should remain visible while the answer is being fetched')
def step_impl(context):
    pass

@then('the loading wheel should disappear when the answer build is complete')
def step_impl(context):
    pass"
432,"PB - As a User, I want to see Nav panel when creating a Simple Page(BE)","Gherkin:
Feature: Navigation Panel

Scenario: View Nav panel when creating a Simple Page
Given the user is creating a Simple Page
When the user views the Right Side Panel
Then the ""Pages"" tab should be visible and opened by default
And the user should see all saved Simple pages according to their permissions
And the pages should be listed in order of ""Last Updated""

Python:
from behave import given, when, then

@given('the user is creating a Simple Page')
def step_impl(context):
    pass

@when('the user views the Right Side Panel')
def step_impl(context):
    pass

@then('the ""Pages"" tab should be visible and opened by default')
def step_impl(context):
    pass

@then('the user should see all saved Simple pages according to their permissions')
def step_impl(context):
    pass

@then('the pages should be listed in order of ""Last Updated""')
def step_impl(context):
    pass"
348,"PB - As a User, I want to add a new Widget ""Spacer""","Gherkin:
Feature: Add New Widget

Scenario: Add and drag a new Widget ""Spacer""
Given the user is on the section page
When the user sees the new widget ""Spacer"" in the navigation
And drags the widget ""Spacer"" to the section
Then the widget ""Spacer"" should be added to the section

Python:
from behave import given, when, then

@given('the user is on the section page')
def step_impl(context):
    pass

@when('the user sees the new widget ""{widget_name}"" in the navigation')
def step_impl(context, widget_name):
    pass

@when('drags the widget ""{widget_name}"" to the section')
def step_impl(context, widget_name):
    pass

@then('the widget ""{widget_name}"" should be added to the section')
def step_impl(context, widget_name):
    pass"
87,"As a User, I want to remove stickers option from left menu","Gherkin:
Feature: Left Menu Customization

Scenario: Remove stickers option from left menu
Given the user is on the main page
When the user accesses the left menu
Then the stickers option should not be visible

Python:
from behave import given, when, then

@given('the user is on the main page')
def step_impl(context):
    pass

@when('the user accesses the left menu')
def step_impl(context):
    pass

@then('the stickers option should not be visible')
def step_impl(context):
    pass"
76,"As a User, I want new File Format 'Templates' displays for scene files that are Img.ly/IB creations (ie, we do not display as scene files) - [V3 Locations]","Gherkin:
Feature: Display File Format as Templates

Scenario: Display 'Templates' for Img.ly/IB creations
Given a resource is created via IB+Img.ly
When the user views the resource in Info Preview
Then the File Format should be displayed as 'Templates'

Scenario: Display 'Templates' in Database Resource Lookup
Given a resource is created via IB+Img.ly
When the user searches for the resource in Database Resource Lookup
Then the File Format should be displayed as 'Templates'

Scenario: Display 'Templates' in Review Request Item Details
Given a resource is created via IB+Img.ly
When the user views the resource in Review Request > Item Details
Then the File Format should be displayed as 'Templates'

Python:
from behave import given, when, then

@given('a resource is created via IB+Img.ly')
def step_impl(context):
    pass

@when('the user views the resource in Info Preview')
def step_impl(context):
    pass

@then('the File Format should be displayed as ""Templates""')
def step_impl(context):
    pass

@when('the user searches for the resource in Database Resource Lookup')
def step_impl(context):
    pass

@when('the user views the resource in Review Request > Item Details')
def step_impl(context):
    pass"
439,"BP - As a User, I want to single select resources from Resource Lookup with unchangeable filter based on file type in Page Builder","Gherkin:
Feature: Resource Selection in Page Builder

Scenario: Single select resources with unchangeable filter
Given the user is in the Page Builder
When the user opens the Resource Lookup
Then the filter for File Format should be locked with only ""Image"" enabled
When the user selects a resource
Then the resource should be added to the Page Builder

Python:
from behave import given, when, then

@given('the user is in the Page Builder')
def step_impl(context):
    pass

@when('the user opens the Resource Lookup')
def step_impl(context):
    pass

@then('the filter for File Format should be locked with only ""{file_format}"" enabled')
def step_impl(context, file_format):
    pass

@when('the user selects a resource')
def step_impl(context):
    pass

@then('the resource should be added to the Page Builder')
def step_impl(context):
    pass"
16,"As a user, when parent record undergoes publish approval process, child records are only created when parent is approved","Gherkin:
Feature: Publish Approval Process

Scenario: Child records creation upon parent approval
Given a parent record is submitted for approval
When the parent record status becomes ""Approved""
Then child records should be created
And the creator of the child records should be the creator of the parent record

Python:
from behave import given, when, then

@given('a parent record is submitted for approval')
def step_impl(context):
    pass

@when('the parent record status becomes ""Approved""')
def step_impl(context):
    pass

@then('child records should be created')
def step_impl(context):
    pass

@then('the creator of the child records should be the creator of the parent record')
def step_impl(context):
    pass"
