ID,User Story,Output
287,"PB - As a User, I should not see the Page Category dropdown when viewing Pages if none of them are assigned to Category","Gherkin:
Feature: Page Category Visibility

  Scenario: User views Pages without any assigned Category
    Given the user has access to view pages
    And none of the pages are assigned to any category
    When the user views the Pages
    Then the Page Category dropdown should not be visible

Python:
from behave import given, when, then

@given('the user has access to view pages')
def step_given_user_has_access_to_view_pages(context):
    # Code to ensure user has access to view pages
    pass

@given('none of the pages are assigned to any category')
def step_given_no_pages_assigned_to_category(context):
    # Code to ensure no pages are assigned to any category
    pass

@when('the user views the Pages')
def step_when_user_views_the_pages(context):
    # Code to simulate user viewing the pages
    pass

@then('the Page Category dropdown should not be visible')
def step_then_page_category_dropdown_not_visible(context):
    # Code to verify the Page Category dropdown is not visible
    pass"
288,"PB - As a User, I want to switch Page Categories when viewing a Page if there are multiple Page Categories","Gherkin:
Feature: Switch Page Categories

  Scenario: User switches Page Categories using the dropdown
    Given the user has permission to view multiple Page Categories
    And the user is on a Page with multiple Page Categories
    When the user selects a different Page Category from the dropdown
    Then the Pages under the selected Page Category are loaded

Python:
from behave import given, when, then

@given('the user has permission to view multiple Page Categories')
def step_given_user_has_permission(context):
    # Implement permission check logic
    pass

@given('the user is on a Page with multiple Page Categories')
def step_given_user_on_page_with_categories(context):
    # Implement logic to ensure user is on the correct page
    pass

@when('the user selects a different Page Category from the dropdown')
def step_when_user_selects_category(context):
    # Implement logic for selecting a category from the dropdown
    pass

@then('the Pages under the selected Page Category are loaded')
def step_then_pages_are_loaded(context):
    # Implement logic to verify pages are loaded
    pass"
289,"PB - As a User, I want to see Page Category being selected by default when viewing a Page as it's been assign to one","Gherkin:
Feature: Default Page Category Selection

  Scenario: Viewing a Page with a Default Category
    Given I am a user viewing a Page assigned to a Category
    When I view the Page
    Then the Page Category Name is displayed by default
    And the pages under the Category are loaded to the left side from Nav

Python:
from behave import given, when, then

@given('I am a user viewing a Page assigned to a Category')
def step_given_user_viewing_page(context):
    context.page = context.get_page_with_category()

@when('I view the Page')
def step_when_view_page(context):
    context.page.view()

@then('the Page Category Name is displayed by default')
def step_then_category_name_displayed(context):
    assert context.page.category_name_is_displayed()

@then('the pages under the Category are loaded to the left side from Nav')
def step_then_pages_loaded_left_nav(context):
    assert context.page.pages_loaded_in_nav()"
290,"PB - As a User, I want to un-assign a Page Category from an existing parent / standalone page","Gherkin:
Feature: Un-assign a Page Category from a Page

  Scenario: Successfully un-assign a Page Category from a standalone page
    Given I am on the page management interface
    And I have a standalone page assigned to a Page Category
    When I click on the ""Assign Page Category"" button
    And I select the option to un-assign the Page Category
    Then the standalone page should no longer be associated with the Page Category

Python:
from behave import given, when, then

@given('I am on the page management interface')
def step_given_on_page_management_interface(context):
    pass

@given('I have a standalone page assigned to a Page Category')
def step_given_standalone_page_assigned(context):
    pass

@when('I click on the ""Assign Page Category"" button')
def step_when_click_assign_button(context):
    pass

@when('I select the option to un-assign the Page Category')
def step_when_select_unassign_option(context):
    pass

@then('the standalone page should no longer be associated with the Page Category')
def step_then_page_no_longer_associated(context):
    pass"
291,"PB - As a User, I want to assign / re-assign an existing parent / standalone page to an existing Page Category","Gherkin:
Feature: Assign or Re-assign a Page to a Page Category

  Scenario: User assigns a standalone page to an existing Page Category
    Given a standalone page exists
    And an existing Page Category is available
    When the user clicks on the ""Assign Page Category"" button
    And selects the existing Page Category
    Then the standalone page is assigned to the selected Page Category

Python:
from behave import given, when, then

@given('a standalone page exists')
def step_given_standalone_page_exists(context):
    # Code to ensure a standalone page exists
    pass

@given('an existing Page Category is available')
def step_given_existing_page_category_available(context):
    # Code to ensure an existing Page Category is available
    pass

@when('the user clicks on the ""Assign Page Category"" button')
def step_when_user_clicks_assign_button(context):
    # Code to simulate clicking the Assign Page Category button
    pass

@when('selects the existing Page Category')
def step_when_user_selects_page_category(context):
    # Code to simulate selecting the existing Page Category
    pass

@then('the standalone page is assigned to the selected Page Category')
def step_then_page_assigned_to_category(context):
    # Code to verify the standalone page is assigned to the selected Page Category
    pass"
292,"PB - As a User, I want to customise the order of pages under All Pages and the order of pages under each Page Category","Gherkin:
Feature: Customise order of pages

  Scenario: User customises the order of pages under All Pages and Page Category
    Given the user is on the All Pages view
    And the user sees a list of pages
    When the user drags and drops a page to a new position
    Then the order of pages is updated under All Pages
    And the user navigates to a Page Category
    And the user sees a list of pages in the category
    When the user drags and drops a page to a new position in the category
    Then the order of pages is updated under the Page Category

Python:
from behave import given, when, then

@given('the user is on the All Pages view')
def step_given_user_on_all_pages_view(context):
    pass

@given('the user sees a list of pages')
def step_given_user_sees_list_of_pages(context):
    pass

@when('the user drags and drops a page to a new position')
def step_when_user_drags_and_drops_page(context):
    pass

@then('the order of pages is updated under All Pages')
def step_then_order_updated_all_pages(context):
    pass

@then('the user navigates to a Page Category')
def step_then_user_navigates_page_category(context):
    pass

@then('the user sees a list of pages in the category')
def step_then_user_sees_list_of_pages_category(context):
    pass

@when('the user drags and drops a page to a new position in the category')
def step_when_user_drags_and_drops_page_category(context):
    pass

@then('the order of pages is updated under the Page Category')
def step_then_order_updated_page_category(context):
    pass"
293,"PB - As a User, I want to delete an existing Page Category in Page Builder","Gherkin:
Feature: Delete Page Category in Page Builder

  Scenario: User deletes an existing Page Category
    Given the user is on the Page Builder with an existing Page Category
    When the user clicks on the kebab button next to the Page Category dropdown menu
    And the user selects ""Delete Page Category""
    Then the Page Category is successfully deleted

Python:
from behave import given, when, then

@given('the user is on the Page Builder with an existing Page Category')
def step_given_user_on_page_builder(context):
    # Code to ensure the user is on the Page Builder with an existing Page Category
    pass

@when('the user clicks on the kebab button next to the Page Category dropdown menu')
def step_when_user_clicks_kebab_button(context):
    # Code to simulate clicking the kebab button
    pass

@when('the user selects ""Delete Page Category""')
def step_when_user_selects_delete_page_category(context):
    # Code to simulate selecting ""Delete Page Category""
    pass

@then('the Page Category is successfully deleted')
def step_then_page_category_deleted(context):
    # Code to verify the Page Category is deleted
    pass"
294,"PB - As a User, I want to create a new Page Category in Page Builder","Gherkin:
Feature: Create a new Page Category in Page Builder

  Scenario: User creates a new Page Category
    Given the user is on the Page Builder dashboard
    When the user clicks on the kebab button
    And the user clicks on ""Add Page Category""
    Then the ""Add Page Category"" pop-up should be displayed

Python:
from behave import given, when, then

@given('the user is on the Page Builder dashboard')
def step_given_user_on_dashboard(context):
    pass

@when('the user clicks on the kebab button')
def step_when_user_clicks_kebab(context):
    pass

@when('the user clicks on ""Add Page Category""')
def step_when_user_clicks_add_page_category(context):
    pass

@then('the ""Add Page Category"" pop-up should be displayed')
def step_then_popup_displayed(context):
    pass"
295,"PB - As a User, I want to see & select Page Category in Page Builder","Gherkin:
Feature: Page Category Selection in Page Builder

  Scenario: User sees and selects Page Category in Page Builder
    Given the user is on the Page Builder via any page Edit action button
    When the user views the Page Category drop-down menu
    Then the user should see ""All Pages"" selected by default
    And the user should be able to see the Page Category options

Python:
from behave import given, when, then

@given('the user is on the Page Builder via any page Edit action button')
def step_given_user_on_page_builder(context):
    # Code to navigate to Page Builder via Edit action button
    pass

@when('the user views the Page Category drop-down menu')
def step_when_user_views_dropdown(context):
    # Code to check the visibility of the Page Category drop-down menu
    pass

@then('the user should see ""All Pages"" selected by default')
def step_then_all_pages_selected(context):
    # Code to verify ""All Pages"" is selected by default
    pass

@then('the user should be able to see the Page Category options')
def step_then_user_sees_category_options(context):
    # Code to verify the visibility of Page Category options
    pass"
296,"PB - [4/4] As an Internal User, I want to have MCP(development use only) settings to enable/disable features per Epic for Drag & Drop Page MVP ","Gherkin:
Feature: Manage MCP Settings for Drag & Drop Page

  Scenario: Enable Drag & Drop Pages - Page Category setting
    Given I am an Internal User on the Platform Settings page
    When I navigate to the Development Use only section
    And I enable the ""Drag & Drop Pages - Page Category (development use only)"" setting
    Then the setting should be enabled successfully

Python:
from behave import given, when, then

@given('I am an Internal User on the Platform Settings page')
def step_given_internal_user_on_platform_settings(context):
    pass

@when('I navigate to the Development Use only section')
def step_when_navigate_to_development_section(context):
    pass

@when('I enable the ""Drag & Drop Pages - Page Category (development use only)"" setting')
def step_when_enable_drag_and_drop_setting(context):
    pass

@then('the setting should be enabled successfully')
def step_then_setting_enabled_successfully(context):
    pass"
297,Guest Upload MVP: Mandatory Anti-Virus for all public uploads (even when not enabled in MCP),"Gherkin:
Feature: Guest Upload Virus Scanning

  Scenario: Guest uploads a file and it is scanned for viruses
    Given a guest user is on the upload page
    When the guest uploads a file
    Then the file is scanned for viruses
    And if a virus is detected, an error is shown with an explanation

Python:
from behave import given, when, then

@given('a guest user is on the upload page')
def step_given_guest_user_on_upload_page(context):
    # Code to navigate to the upload page as a guest user
    pass

@when('the guest uploads a file')
def step_when_guest_uploads_file(context):
    # Code to simulate file upload by guest user
    pass

@then('the file is scanned for viruses')
def step_then_file_scanned_for_viruses(context):
    # Code to ensure the file is scanned for viruses
    pass

@then('if a virus is detected, an error is shown with an explanation')
def step_then_virus_detected_error_shown(context):
    # Code to check if a virus is detected and error is shown
    pass"
298,"PB - (Misc) As a User, I want to be informed why the Page cannot be saved in Page Builder if it's beyond the set Page limit in MCP","Gherkin:
Feature: Page Save Limit Notification

  Scenario: User is informed when page limit is reached in Page Builder
    Given the user is in Page Builder
    And the D&D page limit in MCP has been reached
    When the user clicks the Save button on the top bar
    Then a warning snack bar with message ""Page limit of 10 reached."" is displayed

Python:
from behave import given, when, then

@given('the user is in Page Builder')
def step_given_user_in_page_builder(context):
    pass

@given('the D&D page limit in MCP has been reached')
def step_given_page_limit_reached(context):
    pass

@when('the user clicks the Save button on the top bar')
def step_when_user_clicks_save(context):
    pass

@then('a warning snack bar with message ""Page limit of 10 reached."" is displayed')
def step_then_warning_snack_bar_displayed(context):
    pass"
299,[Ask AI Alpha] As a user I want to choose to search whole platform or current location (Logic: Filter/Search results limit),"Gherkin:
Feature: Search functionality with location filter

  Scenario: User searches with the default 'Limit to current view' option enabled
    Given the user opens the search panel
    And the 'Limit to current view' checkbox is enabled by default
    When the user asks a question
    Then the search results are limited to the current location

Python:
from behave import given, when, then

@given('the user opens the search panel')
def step_impl(context):
    context.search_panel.open()

@given('the ""Limit to current view"" checkbox is enabled by default')
def step_impl(context):
    assert context.search_panel.is_checkbox_enabled()

@when('the user asks a question')
def step_impl(context):
    context.search_panel.ask_question(""What is the weather today?"")

@then('the search results are limited to the current location')
def step_impl(context):
    assert context.search_panel.results_are_limited_to_location()"
300,"[V3 Move] Resources - Info/Preview Page: When Resource is Pending, hide Move action in this page","Gherkin:
Feature: Hide Move action when resource is pending

  Scenario: Resource is pending and Move action is hidden
    Given a resource is in a pending publish request
    When the user accesses the Info Preview page via Workflow actions
    Then the Move action should not appear in the Info Preview actions

Python:
from behave import given, when, then

@given('a resource is in a pending publish request')
def step_given_resource_pending(context):
    context.resource_status = 'pending'

@when('the user accesses the Info Preview page via Workflow actions')
def step_when_user_accesses_info_preview(context):
    context.page_accessed = 'Info Preview'

@then('the Move action should not appear in the Info Preview actions')
def step_then_move_action_hidden(context):
    assert 'Move' not in context.page_accessed_actions"
301,"PB - As a User, I want to have previous 'Block' background colour setting embedded in Text Widget toolbar after combining these two","Gherkin:
Feature: Embed previous 'Block' background colour setting in Text Widget toolbar

  Scenario: User sets the background colour for Text Widget
    Given the user has a previous 'Block' background colour setting
    When the user combines the 'Block' with the Text Widget
    And the user clicks on the background colour setting in the Text Widget toolbar
    Then the colour swatch popover opens
    And the user sets a new colour for the Text Widget background

Python:
from behave import given, when, then

@given('the user has a previous \'Block\' background colour setting')
def step_given_previous_block_background_colour(context):
    pass

@when('the user combines the \'Block\' with the Text Widget')
def step_when_combine_block_with_text_widget(context):
    pass

@when('the user clicks on the background colour setting in the Text Widget toolbar')
def step_when_click_background_colour_setting(context):
    pass

@then('the colour swatch popover opens')
def step_then_colour_swatch_popover_opens(context):
    pass

@then('the user sets a new colour for the Text Widget background')
def step_then_set_new_colour_for_text_widget(context):
    pass"
302,"PB - As a User, I want to configure both Block and Video Widget properties","Gherkin:
Feature: Configure Widget Properties

  Scenario: Configure Video Widget Properties
    Given the user navigates to the widget settings page
    When the user selects the Video Widget
    And the user enters a valid Video URL
    Then the Video Widget settings are saved successfully

Python:
from behave import given, when, then

@given('the user navigates to the widget settings page')
def step_impl(context):
    pass

@when('the user selects the Video Widget')
def step_impl(context):
    pass

@when('the user enters a valid Video URL')
def step_impl(context):
    pass

@then('the Video Widget settings are saved successfully')
def step_impl(context):
    pass"
303,"PB - As a User, I want to configure both Block and Image Widget properties","Gherkin:
Feature: Configure Image Widget Properties

  Scenario: User configures Image Widget properties from Nav
    Given the user is on the widget configuration page
    When the user selects the Image Widget
    And the user inputs a valid Image URL
    And the user performs a resource lookup
    Then the Image Widget properties should be updated successfully

Python:
from behave import given, when, then

@given('the user is on the widget configuration page')
def step_given_user_on_widget_configuration_page(context):
    pass

@when('the user selects the Image Widget')
def step_when_user_selects_image_widget(context):
    pass

@when('the user inputs a valid Image URL')
def step_when_user_inputs_valid_image_url(context):
    pass

@when('the user performs a resource lookup')
def step_when_user_performs_resource_lookup(context):
    pass

@then('the Image Widget properties should be updated successfully')
def step_then_image_widget_properties_updated(context):
    pass"
304,"PB - As a User, I want to configure both Block and Text Widget properties","Gherkin:
Feature: Configure Widget Properties

  Scenario: User configures Text Widget properties
    Given the user navigates to the widget settings page
    When the user selects the Text Widget
    And the user sets the padding to ""10px""
    Then the Text Widget padding should be updated to ""10px""

Python:
from behave import given, when, then

@given('the user navigates to the widget settings page')
def step_given_navigate_to_widget_settings(context):
    pass

@when('the user selects the Text Widget')
def step_when_select_text_widget(context):
    pass

@when('the user sets the padding to ""{padding}""')
def step_when_set_padding(context, padding):
    pass

@then('the Text Widget padding should be updated to ""{padding}""')
def step_then_verify_padding(context, padding):
    pass"
305,"PB - As a User, I want to configure both Block and Button Widget properties","Gherkin:
Feature: Configure Widget Properties

  Scenario: Configure Button Widget Properties
    Given I am on the widget configuration page
    When I select the Button widget from the navigation
    And I set the Button Text to ""Submit""
    And I set the Button Link to ""http://example.com""
    Then the Button widget should be configured with the new settings

Python:
from behave import given, when, then

@given('I am on the widget configuration page')
def step_given_on_widget_configuration_page(context):
    pass

@when('I select the Button widget from the navigation')
def step_when_select_button_widget(context):
    pass

@when('I set the Button Text to ""Submit""')
def step_when_set_button_text(context):
    pass

@when('I set the Button Link to ""http://example.com""')
def step_when_set_button_link(context):
    pass

@then('the Button widget should be configured with the new settings')
def step_then_button_widget_configured(context):
    pass"
306,[Ask AI Alpha] As a user I want to choose to search whole platform or current location (Logic: Folder location limit),"Gherkin:
Feature: Search Limitation

  Scenario: User searches with the default 'Limit to current view' option enabled
    Given the user opens the search panel
    When the user sees the 'Limit to current view' checkbox
    Then the 'Limit to current view' checkbox is enabled by default

Python:
from behave import given, when, then

@given('the user opens the search panel')
def step_given_user_opens_search_panel(context):
    context.panel.open()

@when(""the user sees the 'Limit to current view' checkbox"")
def step_when_user_sees_checkbox(context):
    context.checkbox = context.panel.find_checkbox('Limit to current view')

@then(""the 'Limit to current view' checkbox is enabled by default"")
def step_then_checkbox_is_enabled(context):
    assert context.checkbox.is_enabled()"
307,"3-1. As a User, I want to resize Image Widget by dragging image itself when creating/editing a Page","Gherkin:
Feature: Resize Image Widget by dragging

  Scenario: User resizes Image Widget by dragging
    Given the user has dragged an Image Widget into a Section
    When the user clicks and drags a dot on the Image Widget
    Then the dotted line of the Image and bounding box with 8px padding is visible
    And the Image Widget's outer bounding box border line is visible
    And the Image size changes within the 'Block'

Python:
from behave import given, when, then

@given('the user has dragged an Image Widget into a Section')
def step_given_user_dragged_image_widget(context):
    # Code to simulate dragging an Image Widget into a Section
    pass

@when('the user clicks and drags a dot on the Image Widget')
def step_when_user_drags_dot(context):
    # Code to simulate clicking and dragging a dot on the Image Widget
    pass

@then('the dotted line of the Image and bounding box with 8px padding is visible')
def step_then_dotted_line_visible(context):
    # Code to verify the dotted line and bounding box with 8px padding is visible
    pass

@then(""the Image Widget's outer bounding box border line is visible"")
def step_then_outer_bounding_box_visible(context):
    # Code to verify the outer bounding box border line is visible
    pass

@then('the Image size changes within the ""Block""')
def step_then_image_size_changes(context):
    # Code to verify the Image size changes within the 'Block'
    pass"
308,"4-1. As a User, I want to resize Image Widget by Width slider from Nav","Gherkin:
Feature: Resize Image Widget by Width Slider

  Scenario: User resizes Image Widget using Width slider from Nav
    Given the user is on the page with the Image Widget
    And the Image Widget is displayed within its Block
    When the user adjusts the Width slider from the Nav Panel
    Then the Image Widget's width changes according to the slider
    And the Image Widget maintains its horizontal percentage within the Block
    And the user can still resize the Widget by dragging the dot line

Python:
from behave import given, when, then

@given('the user is on the page with the Image Widget')
def step_given_user_on_page_with_image_widget(context):
    pass

@given('the Image Widget is displayed within its Block')
def step_given_image_widget_displayed_within_block(context):
    pass

@when('the user adjusts the Width slider from the Nav Panel')
def step_when_user_adjusts_width_slider(context):
    pass

@then(""the Image Widget's width changes according to the slider"")
def step_then_image_widget_width_changes(context):
    pass

@then('the Image Widget maintains its horizontal percentage within the Block')
def step_then_image_widget_maintains_horizontal_percentage(context):
    pass

@then('the user can still resize the Widget by dragging the dot line')
def step_then_user_can_resize_widget_by_dragging(context):
    pass"
309,"3-2. As a User, I want to reposition Image Widget by dragging image itself when create/editing a Page","Gherkin:
Feature: Reposition Image Widget by dragging

  Scenario: User drags and repositions the Image Widget on a Page
    Given the user is on the Page editor
    And the Image Widget is in a Section
    When the user drags the Image Widget to a new position
    Then the dotted line of the Image and bounding box with 8px padding is visible
    And the Image Widget’s outer bounding box border line is visible

Python:
from behave import given, when, then

@given('the user is on the Page editor')
def step_given_user_on_page_editor(context):
    pass

@given('the Image Widget is in a Section')
def step_given_image_widget_in_section(context):
    pass

@when('the user drags the Image Widget to a new position')
def step_when_user_drags_image_widget(context):
    pass

@then('the dotted line of the Image and bounding box with 8px padding is visible')
def step_then_dotted_line_and_bounding_box_visible(context):
    pass

@then('the Image Widget’s outer bounding box border line is visible')
def step_then_outer_bounding_box_border_line_visible(context):
    pass"
310,"4-2. As a User, I want the position and size that I set of the image to still work in different responsive modes","Gherkin:
Feature: Responsive Image Position and Size

  Scenario: Maintain image position and size across responsive modes
    Given the user is on the image editing page
    And the user has resized the image by dragging the dots
    And the user has repositioned the image by dragging it
    When the user switches to mobile mode
    Then the image should maintain the same horizontal percentage with the block
    When the user switches to tablet mode
    Then the image should maintain the same horizontal percentage with the block
    When the user switches to desktop mode
    Then the image should maintain the same horizontal percentage with the block

Python:
from behave import given, when, then

@given('the user is on the image editing page')
def step_given_user_on_image_editing_page(context):
    pass

@given('the user has resized the image by dragging the dots')
def step_given_user_resized_image(context):
    pass

@given('the user has repositioned the image by dragging it')
def step_given_user_repositioned_image(context):
    pass

@when('the user switches to mobile mode')
def step_when_user_switches_to_mobile_mode(context):
    pass

@then('the image should maintain the same horizontal percentage with the block')
def step_then_image_maintains_horizontal_percentage(context):
    pass

@when('the user switches to tablet mode')
def step_when_user_switches_to_tablet_mode(context):
    pass

@when('the user switches to desktop mode')
def step_when_user_switches_to_desktop_mode(context):
    pass"
311,"2-3. As a User, I want to Undo & Redo resizing & repositioning","Gherkin:
Feature: Undo and Redo resizing and repositioning

  Scenario: User undoes and redoes resizing of an image
    Given the user has resized the image by dragging the dots
    When the user clicks on Undo from the top bar
    Then the image returns to its original size
    When the user clicks on Redo from the top bar
    Then the image returns to the resized state

Python:
from behave import given, when, then

@given('the user has resized the image by dragging the dots')
def step_given_user_resized_image(context):
    # Code to simulate resizing the image by dragging the dots
    pass

@when('the user clicks on Undo from the top bar')
def step_when_user_clicks_undo(context):
    # Code to simulate clicking Undo
    pass

@then('the image returns to its original size')
def step_then_image_original_size(context):
    # Code to verify the image is back to its original size
    pass

@when('the user clicks on Redo from the top bar')
def step_when_user_clicks_redo(context):
    # Code to simulate clicking Redo
    pass

@then('the image returns to the resized state')
def step_then_image_resized_state(context):
    # Code to verify the image is back to the resized state
    pass"
312,"2-4. As a User, I want to set Image Fit & Position via Nav Panel","Gherkin:
Feature: Set Image Fit & Position via Nav Panel

  Scenario: User sets Image Fit to Cover mode
    Given the user has entered a valid image URL
    And the image is successfully loaded in the Image Widget
    When the user selects ""Cover"" mode from the Nav Panel
    Then the image should be resized and cropped to fit in cover mode

Python:
from behave import given, when, then

@given('the user has entered a valid image URL')
def step_given_valid_image_url(context):
    # Code to simulate entering a valid image URL
    pass

@given('the image is successfully loaded in the Image Widget')
def step_given_image_loaded(context):
    # Code to verify the image is loaded in the widget
    pass

@when('the user selects ""Cover"" mode from the Nav Panel')
def step_when_select_cover_mode(context):
    # Code to simulate selecting ""Cover"" mode
    pass

@then('the image should be resized and cropped to fit in cover mode')
def step_then_image_resized_cropped(context):
    # Code to verify the image is resized and cropped correctly
    pass"
313,"PB - As a User, I want to see Drag & Drop Page thumbnails as preview in Custom Page v2 index page","Gherkin:
Feature: Preview Drag & Drop Page Thumbnails

  Scenario: User previews Drag & Drop Page thumbnails in Custom Page v2 index page
    Given the user is on the Custom Page v2 index page
    When the user views the page in List layout
    Then the user should see Drag & Drop Page thumbnails as previews
    When the user switches to thumb layout
    Then the user should see Drag & Drop Page thumbnails as previews

Python:
from behave import given, when, then

@given('the user is on the Custom Page v2 index page')
def step_given_user_on_custom_page_v2_index(context):
    # Code to navigate to the Custom Page v2 index page
    pass

@when('the user views the page in List layout')
def step_when_user_views_list_layout(context):
    # Code to set the page view to List layout
    pass

@then('the user should see Drag & Drop Page thumbnails as previews')
def step_then_user_sees_thumbnails_in_list(context):
    # Code to verify thumbnails are visible in List layout
    pass

@when('the user switches to thumb layout')
def step_when_user_switches_to_thumb_layout(context):
    # Code to switch the page view to thumb layout
    pass

@then('the user should see Drag & Drop Page thumbnails as previews')
def step_then_user_sees_thumbnails_in_thumb(context):
    # Code to verify thumbnails are visible in thumb layout
    pass"
314,Conditional Reviewers: Re-assign should only be supported when Condition Set has 'Required Approvals' set to 'One',"Gherkin:
Feature: Conditional Reviewer Re-assignment

  Scenario: Re-assign reviewers when 'Required Approvals' is set to 'One'
    Given a Condition Set with 'Required Approvals' set to 'One'
    When the user attempts to re-assign a reviewer
    Then the reviewer is successfully re-assigned

Python:
from behave import given, when, then

@given(""a Condition Set with 'Required Approvals' set to 'One'"")
def step_given_condition_set_with_required_approvals(context):
    context.condition_set = {'Required Approvals': 'One'}

@when(""the user attempts to re-assign a reviewer"")
def step_when_user_attempts_reassign(context):
    context.reassign_attempt = True

@then(""the reviewer is successfully re-assigned"")
def step_then_reviewer_reassigned(context):
    assert context.reassign_attempt is True"
315,"[Ask AI Alpha] As a user, I want the Q&A system not to include any deleted documents ","Gherkin:
Feature: Exclude Deleted Documents from Q&A System

  Scenario: User asks a question and deleted documents are excluded
    Given a set of documents including deleted ones
    When the user asks a question
    Then the answer should not include information from deleted documents

Python:
from behave import given, when, then

@given('a set of documents including deleted ones')
def step_given_set_of_documents(context):
    context.documents = ['doc1', 'doc2', 'deleted_doc']
    context.deleted_documents = ['deleted_doc']

@when('the user asks a question')
def step_when_user_asks_question(context):
    context.question = ""What is the content of the documents?""
    context.answer = [doc for doc in context.documents if doc not in context.deleted_documents]

@then('the answer should not include information from deleted documents')
def step_then_answer_excludes_deleted(context):
    assert 'deleted_doc' not in context.answer"
316,"[Ask AI Alpha] As a user, I want my newly uploaded documents to be ingested by the Q&A system","Gherkin:
Feature: Document Ingestion for Q&A System

  Scenario: Ingest newly uploaded documents when vector search is enabled
    Given the MCP setting ""Enable vector search - text (V3) (development use only)"" is enabled
    When I upload a new document to the system
    Then the document should be ingested and indexed for search

Python:
from behave import given, when, then

@given('the MCP setting ""Enable vector search - text (V3) (development use only)"" is enabled')
def step_given_vector_search_enabled(context):
    context.vector_search_enabled = True

@when('I upload a new document to the system')
def step_when_upload_document(context):
    context.document_uploaded = True

@then('the document should be ingested and indexed for search')
def step_then_document_ingested(context):
    assert context.vector_search_enabled
    assert context.document_uploaded
    context.document_ingested = True"
317,"PB - (Misc) As a User, I want to set auto-play as default or not for Video Widgets when viewing a Smart Page","Gherkin:
Feature: Set auto-play for Video Widgets

  Scenario: User sets auto-play as default for Video Widgets
    Given a Smart Page with a Video Widget
    And the auto-play button is unchecked by default
    When the user checks the auto-play button
    Then the Video Widget should auto-play on viewing

Python:
from behave import given, when, then

@given('a Smart Page with a Video Widget')
def step_given_smart_page_with_video_widget(context):
    context.smart_page = SmartPage()
    context.video_widget = context.smart_page.add_video_widget()

@given('the auto-play button is unchecked by default')
def step_given_auto_play_button_unchecked(context):
    assert not context.video_widget.is_auto_play_checked()

@when('the user checks the auto-play button')
def step_when_user_checks_auto_play_button(context):
    context.video_widget.set_auto_play(True)

@then('the Video Widget should auto-play on viewing')
def step_then_video_widget_auto_plays(context):
    assert context.video_widget.will_auto_play()"
318,"[Ask AI Alpha] As a Main Admin user, only I and other Main Admins can use 'Ask AI' in Alpha phase","Gherkin:
Feature: Access control for 'Ask AI' in Alpha phase

  Scenario: Main Admin user can see the 'AI Assist' button
    Given I am logged in as a Main Admin user
    When I navigate to the dashboard
    Then I should see the 'AI Assist' button

Python:
from behave import given, when, then

@given('I am logged in as a Main Admin user')
def step_given_logged_in_as_main_admin(context):
    context.user_role = 'Main Admin'
    context.logged_in = True

@when('I navigate to the dashboard')
def step_when_navigate_to_dashboard(context):
    context.on_dashboard = True

@then('I should see the \'AI Assist\' button')
def step_then_see_ai_assist_button(context):
    assert context.user_role == 'Main Admin' and context.on_dashboard
    context.see_ai_assist_button = True
    assert context.see_ai_assist_button is True"
319,[Ask AI Alpha] As a user when button is clicked the 'Ask AI' side panel slides in (overall side panel component),"Gherkin:
Feature: Ask AI Side Panel

  Scenario: Open side panel when 'Ask AI' button is clicked on desktop
    Given I am on the desktop version of the application
    When I click the 'Ask AI' button
    Then the side panel should slide in from the right

Python:
from behave import given, when, then

@given('I am on the desktop version of the application')
def step_given_on_desktop_version(context):
    # Code to ensure the application is in desktop mode
    pass

@when(""I click the 'Ask AI' button"")
def step_when_click_ask_ai_button(context):
    # Code to simulate clicking the 'Ask AI' button
    pass

@then('the side panel should slide in from the right')
def step_then_side_panel_slides_in(context):
    # Code to verify the side panel slides in from the right
    pass"
320,[Ask AI Alpha] As a user I want to see the 'Ask AI' side panel header and see help tooltip there,"Gherkin:
Feature: Display 'Ask AI' side panel header with help tooltip

  Scenario: User sees 'Ask AI' header and help tooltip in the side panel
    Given the user is on the main application page
    When the user opens the 'Ask AI' side panel
    Then the 'Ask AI' header is displayed
    And a help tooltip icon is displayed next to the 'Ask AI' header
    And the tooltip text displays 'Ask AI to summarize an answer from your documents. Enable 'Current view' to narrow your search to your current folder location and search only.' on hover

Python:
from behave import given, when, then

@given('the user is on the main application page')
def step_given_user_on_main_page(context):
    pass

@when(""the user opens the 'Ask AI' side panel"")
def step_when_user_opens_ask_ai_panel(context):
    pass

@then(""the 'Ask AI' header is displayed"")
def step_then_ask_ai_header_displayed(context):
    pass

@then(""a help tooltip icon is displayed next to the 'Ask AI' header"")
def step_then_help_tooltip_icon_displayed(context):
    pass

@then(""the tooltip text displays 'Ask AI to summarize an answer from your documents. Enable 'Current view' to narrow your search to your current folder location and search only.' on hover"")
def step_then_tooltip_text_displayed_on_hover(context):
    pass"
